none,"_raw","_time","cert_chain_fps{}",cipher,curve,established,"id.orig_h","id.orig_p","id.resp_h","id.resp_p",issuer,ja3,ja3s,"last_alert","next_protocol",path,resumed,"server_name","sni_matches_cert","ssl_history",subject,"system_name",ts,uid,"validation_status",version,"write_ts"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:26:41.055182Z"",""ts"":""2024-10-18T14:26:40.937179Z"",""uid"":""CSCxH5TuCDLrxsH01"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":58006,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:26:41.055+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",58006,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:26:40.937179Z",CSCxH5TuCDLrxsH01,"certificate has expired",TLSv12,"2024-10-18T14:26:41.055182Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:26:41.025874Z"",""ts"":""2024-10-18T14:26:40.925281Z"",""uid"":""CxsFWg1kOaeuy8Auch"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":57984,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:26:41.025+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",57984,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:26:40.925281Z",CxsFWg1kOaeuy8Auch,"certificate has expired",TLSv12,"2024-10-18T14:26:41.025874Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:26:41.025001Z"",""ts"":""2024-10-18T14:26:40.930294Z"",""uid"":""CYiXC54lz9tyh0qLt1"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":57998,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:26:41.025+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",57998,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:26:40.930294Z",CYiXC54lz9tyh0qLt1,"certificate has expired",TLSv12,"2024-10-18T14:26:41.025001Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:26:41.019907Z"",""ts"":""2024-10-18T14:26:40.917498Z"",""uid"":""CYh4Bx2gxLqiwEFJH6"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":57976,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:26:41.019+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",57976,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:26:40.917498Z",CYh4Bx2gxLqiwEFJH6,"certificate has expired",TLSv12,"2024-10-18T14:26:41.019907Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:26:40.975848Z"",""ts"":""2024-10-18T14:26:40.911299Z"",""uid"":""CF2YmWsHi8maEI9u1"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":57966,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:26:40.975+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",57966,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:26:40.911299Z",CF2YmWsHi8maEI9u1,"certificate has expired",TLSv12,"2024-10-18T14:26:40.975848Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:26:40.958571Z"",""ts"":""2024-10-18T14:26:40.907742Z"",""uid"":""C6G5r11yT02XvbpEu7"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":57952,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:26:40.958+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",57952,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:26:40.907742Z",C6G5r11yT02XvbpEu7,"certificate has expired",TLSv12,"2024-10-18T14:26:40.958571Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:26:40.936297Z"",""ts"":""2024-10-18T14:26:40.879868Z"",""uid"":""C8WGff2UopjN0aeY0g"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":57944,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:26:40.936+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",57944,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:26:40.879868Z",C8WGff2UopjN0aeY0g,"certificate has expired",TLSv12,"2024-10-18T14:26:40.936297Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:26:40.934532Z"",""ts"":""2024-10-18T14:26:40.874162Z"",""uid"":""C3iYDy2ITFo7eQg0J3"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":57914,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:26:40.934+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",57914,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:26:40.874162Z",C3iYDy2ITFo7eQg0J3,"certificate has expired",TLSv12,"2024-10-18T14:26:40.934532Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:26:40.929350Z"",""ts"":""2024-10-18T14:26:40.868227Z"",""uid"":""CW2r8Z3zltfpLLDWF2"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":57930,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:26:40.929+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",57930,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:26:40.868227Z",CW2r8Z3zltfpLLDWF2,"certificate has expired",TLSv12,"2024-10-18T14:26:40.929350Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:26:40.922138Z"",""ts"":""2024-10-18T14:26:40.861709Z"",""uid"":""CgP0fOPbPeKMVEJql"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":57900,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:26:40.922+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",57900,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:26:40.861709Z",CgP0fOPbPeKMVEJql,"certificate has expired",TLSv12,"2024-10-18T14:26:40.922138Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:26:40.916408Z"",""ts"":""2024-10-18T14:26:40.856131Z"",""uid"":""CgRFuFvTbYpvwf1N5"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":57888,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:26:40.916+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",57888,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:26:40.856131Z",CgRFuFvTbYpvwf1N5,"certificate has expired",TLSv12,"2024-10-18T14:26:40.916408Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:26:40.906113Z"",""ts"":""2024-10-18T14:26:40.845258Z"",""uid"":""Cei2Tz43eGKZsrpoji"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":57880,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:26:40.906+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",57880,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:26:40.845258Z",Cei2Tz43eGKZsrpoji,"certificate has expired",TLSv12,"2024-10-18T14:26:40.906113Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:26:40.900321Z"",""ts"":""2024-10-18T14:26:40.824012Z"",""uid"":""CFGOiR2ZD49gk54iO"",""id.orig_h"":""216.238.114.32"",""id.orig_p"":57874,""id.resp_h"":""172.27.0.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256"",""curve"":""x25519"",""server_name"":""staging.rc-1.zip"",""resumed"":false,""established"":true,""ssl_history"":""CsxknGIti"",""cert_chain_fps"":[""6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f"",""67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd"",""6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f""],""client_cert_chain_fps"":[],""subject"":""CN=staging.rc-1.zip"",""issuer"":""CN=R3,O=Let's Encrypt,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""c199b43d41b470f8f68c5561f8f1ce3e"",""ja3s"":""174a48523e8f428b7e9132e81e6ccf9f""}","2024-10-18T14:26:40.900+0000","6cae7e24218cc6b8d710a4bb40d2e0647fcaf82e45c34606a2c4d4636dda2a8f
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f","TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256",x25519,true,"216.238.114.32",57874,"172.27.0.137",443,"CN=R3,O=Let's Encrypt,C=US",c199b43d41b470f8f68c5561f8f1ce3e,174a48523e8f428b7e9132e81e6ccf9f,,,ssl,false,"staging.rc-1.zip",true,CsxknGIti,"CN=staging.rc-1.zip","sensor.aod-20241016.training.corelight.io","2024-10-18T14:26:40.824012Z",CFGOiR2ZD49gk54iO,"certificate has expired",TLSv12,"2024-10-18T14:26:40.900321Z"
